 , , ,BKV,,No.,CAPE Name,BKV,Name1,Name2,Comment,,,
NA,,,,,2012,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2013,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2014,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2015,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2016,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2017,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2018,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2019,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2020,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2021,MADISON,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2833,OHIO 12B3,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2834,OHIO 12B4,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2835,OHIO 12B5,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2836,OHIO 12B6,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2837,OHIO 12B7,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2838,OHIO 12B8,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2839,OHIO 12B9,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2840,OHIO 12B10,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2841,OHIO 12B11,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2842,OHIO 12B12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2861,OHIO 12B1,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2862,OHIO 12B2,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,,,,,,,Check manually,,
NA,,,,,4755,ONTR T72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4756,ONTR T73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
,,,,,,,,,,,,,
NA,,,,,2458,CROSBY12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2459,CROSBY12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,4168,CROSBY74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4169,CROSBY72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4170,CROSBY71,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4200,CROSBY73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,6032,CROSBYNR,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,9031,T71LS,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,9032,T72LS,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,9033,T73LS,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,9034,T74LS,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2468,ICAR12 B,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2657,ICAR12 R,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,4521,ICAIRT74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4522,ICAIRT71,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4523,ICAIRT72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4583,ICAIRT73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,6064,ICAIRNR,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2457,SEARS12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2642,SEARS12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,4119,SEARST72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4144,SEARST73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4145,SEARST74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4573,SEARST71,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,6065,SEARSNR,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2700,LASL 12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2701,LASL 12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,4700,T73MP,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4701,T74MP,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4702,T72MP,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4703,T71MP,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,6080,LASL NR,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2901,BLUE_BUS,13.2,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2800,RED_BUS,13.2,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,6110,QUARRY12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2260,QUARRY12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2275,QUARRY12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,5370,QUARRY12-T71,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,5371,QUARRY12-T72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,5372,QUARRY12-T73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,5374,QUARRY12-T74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
,,,,,,,,,,,,,
NA,,,,,6604,FISK 12,12.5,RC,TK,no direct connection mapping in psse,Check manually,,
NA,,,,,6075,FISKNR,12.5,RC,TK,no direct connection mapping in psse,Check manually,,
,,,,,,,,,,,,,
273342,W CHICAGO,13,13.2,=,2584,WCHGO 12B1-3,12.5,AK,VG,,Y,,
273343,W CHICAGO,4,13.2,=,2583,WCHGO 12B4,12.5,AK,VG,,Y,,
NA,,,,,5187,WCHGOT76 T,12.5,AK,VG,no mapping in psse,Check manually,,
NA,,,,,5109,WCHGOT78 T,12.5,AK,VG,no mapping in psse,Check manually,,
NA,,,,,5085,WCHGOT77 T,12.5,AK,VG,no mapping in psse,Check manually,,
NA,,,,,5086,WCHGOT79 T,12.5,AK,VG,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,5456,BASF,12.5,KCD,HS,Fictitious transformer,Check manually,,
NA,,,,,5457,BASF 13.2kV,12.5,KCD,HS,Fictitious transformer,Check manually,,
NA,,,,,5458,BASF,12.5,KCD,HS,Fictitious transformer,Check manually,,
273387,ESS J370,,13.2,=,2209,BASF 13.2KV,12.5,KCD,HS,,Y,,
273387,ESS J370,,13.2,=,2210,BASF 13.2KV,12.5,KCD,HS,,Y,,
,,,,,,,,,,,,,
NA,,,,,3016,GOSELKT77TER,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,5134,GOSELKT76TER,12.5,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,3502,Mnka 12B1,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,3503,Mnka 12B2,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,3504,Mnka 12B3,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,3505,Mnka 12B4,12.5,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4378,AMOCOT71,13.8,KCD,HS,"Fictitious transformer, fixed",Check manually,,
NA,,,,,4507,AMOCOT72,13.8,KCD,HS,"Fictitious transformer, fixed",Check manually,,
273378,ESS J305,2,13.2,=,6111,AMOCO,13.8,KCD,HS,,Y,,
,,,,,,,,,,,,,
NA,,,,,2339,CATRPL12,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,2628,CAT32612,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,4012,CATRPLT2,12.5,KCD,HS,"Fictitious transformer, fixed",Check manually,,
NA,,,,,4013,CATRPLT1,12.5,KCD,HS,"Fictitious transformer, fixed",Check manually,,
,,,,,,,,,,,,,
NA,,,,,5036,RCKFLT76 Ter,12.5,AK,VG,no mapping in psse,Check manually,,
NA,,,,,5037,RCKFLT77 Ter,12.5,AK,VG,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2203,NWSWB14,14.4,AK,VG,no mapping in psse,Check manually,,
NA,,,,,2206,NWSW14,14.4,AK,VG,no mapping in psse,Check manually,,
NA,,,,,2226,NWSWB14,14.4,AK,VG,no mapping in psse,Check manually,,
NA,,,,,4016,NWSWT73,14.4,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4017,NWSWT72,14.4,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,2202,NWSW14,14.4,AK,VG,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,5034,GRDNPL77TER,12.5,AK,VG,no mapping in psse,Check manually,,
NA,,,,,5035,GRDNPL76TER,12.5,AK,VG,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,1963,WLMGTN 12B1,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,5218,WLMNGT77TER,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,5222,WLMGTN79TER,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,5267,WLMNGT78TER,12.5,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2355,KANKKE12,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,2356,KANKKE12,12.5,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,7242,TR76 Ter 13B,13.2,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4235,GENIRN T,12.5,RC,TK,other utility in PSSE,Check manually,,
NA,,,,,2615,GENIRN12,12.5,RC,TK,other utility in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4080,ROSHLL71,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4081,ROSHLL72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4082,ROSHLL74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,4083,ROSHLL73,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
NA,,,,,6015,ROSHLLNR,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2448,ROSHLL12,12.5,RC,TK,no mapping in psse,Check manually,,
NA,,,,,2449,ROSHLL12,12.5,RC,TK,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4460,DEVONT72,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
273196,DEVON,13,12.5,=,2442,DEVON 1,12.5,RC,TK,,Y,,
273196,DEVON,13,12.5,=,6055,DEVONNRE,12.5,RC,TK,,Y,,
NA,,,,,4404,DEVONT74,12.5,RC,TK,Fictitious internal node of transformer(Type=XF),Check manually,,
273197,DEVON,46,12.5,=,2441,DEVON 12,12.5,RC,TK,,Y,,

,,,,,,,,,,,,,
NA,,,,,2357,BRADLY12,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,2358,BRADLY12,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4376,BRDLYT71,12.5,KCD,HS,Fictitious transformer,Check manually,,
NA,,,,,4377,BRDLYT74,12.5,KCD,HS,Fictitious transformer,Check manually,,
NA,,,,,4788,BRADLT73,12.5,KCD,HS,Fictitious transformer,Check manually,,
NA,,,,,6088,BRDLY NR,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,5019,BRDLYT79TER,13.2,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,5028,BRDLYT77TER,13.2,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,5029,BRDLYT76TER,13.2,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,5030,BRDLYT78TER,13.2,KCD,HS,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4729,TSS75T74MP,12.5,AK,VG,"Fictitious internal node of transfomer,fixed",Check manually,,
NA,,,,,4489,CRYSLK73,12.5,AK,VG,"Fictitious internal node of transfomer,fixed",Check manually,,
NA,,,,,5176,CRYSLK77 Ter,12.5,AK,VG,No mapping in PSSE,Check manually,,
NA,,,,,5166,CRYSLK76 Ter,12.5,AK,VG,No mapping in PSSE,Check manually,,
273183,CRYSTAL L,13,13.2,=,2532,CRYSLK12,12.5,AK,VG,"Mapped the psse bus (previously mapped to fictitious node), to this new cape bus",Y,,
273182,CRYSTAL L,46,13.2,=,2533,CRYSLK12,12.5,AK,VG,"Mapped the psse bus (previously mapped to fictitious node), to this new cape bus",Y,,
NA,,,,,4488,CRYSLK71,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4668,CRYSLK72,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,5177,CRYSLK78 Ter,12.5,AK,VG,No mapping in PSSE,Check manually,,
NA,,,,,6098,CRYSTLLK,12.5,AK,VG,"neutral reactor to CRYSLK71,CRYSLK72,CRYSLK73",Check manually,,
,,,,,,,,,,,,,
NA,,,,,2754,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,2755,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4776,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4777,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4778,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2352,J&MCKNT,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4373,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4582,NUCORSTL,12.5,KCD,HS,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,3518,CARY 12B,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,3508,CARY 12B,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
273358,BARRINGTO,13,13.2,=,2536,BRNGTN12,12.5,AK,VG,,Y,,
273359,BARRINGTO,46,13.2,=,2537,BRNGTN12,12.5,AK,VG,,Y,,
,,,,,,,,,,,,,
NA,,,,,6074,BRNGTNNR,12.5,AK,VG,"neutral reactor to BRNGTN71, BRNGTN72,BRNGTN73,BRNGTN74",Check manually,,
NA,,,,,4240,BRNGTN74,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4207,BRNGTN73,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4106,BRNGTN72,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4206,BRNGTN71,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
,,,,,,,,,,,,,
273246,MCHENRY,46,13.2,=,NA,,,AK,VG,different voltage levels,Check manually,,
273247,MCHENRY,13,13.2,=,NA,,,AK,VG,different voltage levels,Check manually,,
,,,,,,,,,,,,,
NA,,,,,4407,T72,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4484,DUNDEE72,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4408,DUNDEE71,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,2538,BRNGTNHS,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2540,DUNDEE12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2439,SKO88 12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,5175,RNDLKT77 Ter,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4578,SCHMBR71,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4548,MCHNRY73,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
,,,,,,,,,,,,,
274696,ROCKY RD,4P,13.8,=,2683,TSS932GEN34,13.8,AK,VG,,Y,,
,,,,,,,,,,,,,
NA,,,,,5204,STRETR77 Ter,12.5,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,5205,STRETR78 Ter,12.5,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,10023,BSHPHLL TT77,13.8,KCD,HS,no mapping in psse,Check manually,,
NA,,,,,10022,BSHPHLL TT76,13.8,KCD,HS,no mapping in psse,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2293,POPLARCK,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2294,POPLARCK,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
273212,GILBERTS,13,13.2,=,2263,GILBERT 12B3,12.5,AK,VG,,Y,,
273213,GILBERTS,45,13.2,=,2262,GILBERT 12B4,12.5,AK,VG,,Y,,
,,,,,,,,,,,,,
NA,,,,,2843,CMPGRV 12.5B,12.5,KCD,HS,No mapping in PSSE as there is no corresponding voltage level in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,5114,WstRtlnd 12B,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5113,WstRtlnd 12B,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,4485,HANOVR71,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,4409,HANOVR72,12.5,AK,VG,Fictitious internal node of transfomer,Check manually,,
NA,,,,,2572,HANOVR12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2573,HANOVR12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
273384,HOFFMAN E,13,13.2,=,2542,HFMNES12,12.5,AK,VG,,Y,,
273385,HOFFMAN E,46,13.2,=,2543,HFMNES12,12.5,AK,VG,,Y,,
,,,,,,,,,,,,,
NA,,,,,5180,L7961 Lend,34.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,5082,SPLDNG76 TER,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5083,SPLDNG77 TER,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5084,SPLDNG78 TER,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2486,SPLDNG 12B1,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2487,SPLDNG 12B2,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2541,SPLDNG 12B3,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2670,SPLDNG 12B4,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2859,SPLDNG 12B5,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
274818,ELGIN EC,1P,13.8,=,1036,960 Gen1,13.8,AK,VG,,Y,,
274820,ELGIN EC,2P,13.8,=,1037,960 Gen2,13.8,AK,VG,,Y,,
274819,ELGIN EC,3P,13.8,=,1038,960 Gen3,13.8,AK,VG,,Y,,
274821,ELGIN EC,4P,13.8,=,1039,960 Gen4,13.8,AK,VG,,Y,,
,,,,,,,,,,,,,
273204,ELGIN,13,13.2,=,2570,ELGIN 12,12.5,AK,VG,,Y,,
273205,ELGIN,46,13.2,=,2569,ELGIN 12,12.5,AK,VG,,Y,,
,,,,,,,,,,,,,
NA,,,,,5031,MINONK76 Ter,12.5,KCD,HS,No mapping in PSSE as there is no corresponding voltage level for this substation.,Check manually,,
,,,,,,,,,,,,,
273360,BARTLETT,13,13.2,=,2581,BRTLT12kV123,12.5,AK,VG,,Y,,
273361,BARTLETT,46,13.2,=,2582,BRTLT12kV456,12.5,AK,VG,,Y,,
,,,,,,,,,,,,,
273382,HAYFORD,14,12.5,=,2398,HAYFRD12,12.5,RC,TK,,Y,,
273383,HAYFORD,58,12.5,=,2399,HAYFRD12,12.5,RC,TK,,Y,,
,,,,,,,,,,,,,
273379,FORD CITY,1,12.5,=,2392,FRDCTY12,12.5,RC,TK,,Y,,
273380,FORD CITY,23,12.5,=,2393,FRDCTY12,12.5,RC,TK,,Y,,
,,,,,,,,,,,,,
NA,,,,,5140,BROKAW,13.8,KCD,HS,No mapping in PSSE. Other utility,Check manually,,
NA,,,,,5147,BROKAW T2Ter,13.8,KCD,HS,No mapping in PSSE. Other utility,Check manually,,
NA,,,,,30032,TR-TERT1,13.2,KCD,HS,No mapping in PSSE. Other utility,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2255,SELGNTR77 T,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2253,SELGN12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2252,SELGN12,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2631,SELGNTR78 T,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,2685,T71LS,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2695,T73LS,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2698,ALGNQN 12B2,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2699,ALGNQN12B1&8,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,2856,ALGNQN12B3&4,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,4134,WDSTCK 12B13,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,4135,WDSTCK 12B4,12.5,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
NA,,,,,5053,Tr77 12kVter,13.2,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5070,Tr76 12kVter,13.2,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5455,Tr79 12kvter,13.2,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
NA,,,,,5055,Tr78 12kVter,13.2,AK,VG,"No mapping in PSSE, because no PPSE bus in 12.5V.",Check manually,,
,,,,,,,,,,,,,
275365,CRAWFORD,1S,15,=,NA,,,,,NO corresponding 15KV CAPE bus ,Check manually,,
275366,CRAWFORD,2S,15,=,NA,,,,,NO corresponding 15KV CAPE bus ,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2437,CRAWFR12,12.5,RC,TK,NO corresponding PSSE bus,Check manually,,
NA,,,,,2450,CRAWFR12,12.5,RC,TK,NO corresponding PSSE bus,Check manually,,
NA,,,,,2872,CRAW12,12.5,RC,TK,NO corresponding PSSE bus,Check manually,,
NA,,,,,2873,CRAW12,12.5,RC,TK,NO corresponding PSSE bus,Check manually,,
NA,,,,,2874,CRAW12,12.5,RC,TK,NO corresponding PSSE bus,Check manually,,
NA,,,,,6070,CRAWFDNR,12.5,RC,TK,"Neutral reactor to CRAWFT71, CRAWFT72, CRAWFT73 and CRAWFT74",Check manually,,
NA,,,,,6105,CRAWNREA,12.5,RC,TK,"Neutral reactor to CRAWFT77, CRAWFT78 and CRAWFT79",Check manually,,
,,,,,,,,,,,,,
NA,,,,,6004,HAYFRDNR,12.5,RC,TK,"Neutral reactor to HAYFRD71, HAYFRD72, HAYFRD73 and HAYFRD74",Check manually,,
,,,,,,,,,,,,,
NA,,,,,6003,FRDCTYNR,12.5,RC,TK,"Neutral reactor to FRDCTY71, FRDCTY72 and FRDCTY73",Check manually,,
,,,,,,,,,,,,,
273340,WASHINGTO,N,12.5,=,2466,WASHPK12,12.5,RC,TK,As suggested by solutions in mail,Y,,
273341,WASHINGTO,S,12.5,=,2467,WASHPK12,12.5,RC,TK,As suggested by solutions in mail,Y,,
,,,,,,,,,,,,,
NA,,,,,6072,WASHPKNR,12.5,RC,TK,"Neutral reactor to WASHPK72,WASHPK75 and WASHPK74",Check manually,,
,,,,,,,,,,,,,
NA,,,,,9023,MNK WF 13B T,12.5,RC,TK,No corresponding bus in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,5210,DRSDNT10Ter,13.2,RC,TK,No corresponding bus in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,3526,DAVCRK 12B,12.5,RC,TK,No corresponding 12.5 kV bus in PSSE,Check manually,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
NA,,,,,7703,TR_102ALS,13.8,KCD,HS,No mapping in PSSE as there is no corresponding voltage level for this substation.,Check manually,,
NA,,,,,7704,TR_102BLS,13.8,KCD,HS,No mapping in PSSE as there is no corresponding voltage level for this substation.,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2565,J375M12,13.8,KCD,HS,The substation doesn't exist in sheet D-8. Also searched for it in sheet D-2,Check manually,,
NA,,,,,2566,J375M12,13.8,KCD,HS,The substation doesn't exist in sheet D-8. Also searched for it in sheet D-2,Check manually,,
NA,,,,,4423,GRNLKT72,12.5,KCD,HS,The substation doesn't exist in sheet D-8. Also searched for it in sheet D-2,Check manually,,
,,,,,,,,,,,,,
NA,,,,,2718,WLSNRD12,12.5,VK,JC,No mapping in PSSE,Check manually,,
NA,,,,,2719,WLSNRD12,12.5,VK,JC,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
274777,LINCOLN,8U,13.8,=,3781,U34-2,13.8,RC,TK,,Y,,
,,,,,,,,,,,,,
NA,,,,,2564,J375M12,13.8,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,2568,J375P 12,13.8,KCD,HS,No mapping in PSSE,Check manually,,
NA,,,,,4257,GEN_4,13.8,KCD,HS,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
NA,,,,,8057,CNHN 12B,12.5,KCD,HS,No mapping in PSSE,Check manually,,
,,,,,,,,,,,,,
